Date1,Answer1,Interval,Ease factor,Time to answer1,Review type1,Date2,Answer2,Time to answer2,Review type2,Card ID 
2023-02-23 15:33:16,3,0.006944444444444444,0.0,15.955,Learn,2023-02-23 15:33:25,3,9.12,Learn,1673875889166
2023-02-23 15:33:25,3,0.125,0.0,9.12,Learn,2023-02-23 23:33:08,1,60.0,Learn,1673875889166
2023-02-23 23:33:08,1,0.0006944444444444445,0.0,60.0,Learn,2023-02-23 23:33:53,1,27.961,Learn,1673875889166
2023-02-23 23:33:53,1,0.0006944444444444445,0.0,27.961,Learn,2023-02-23 23:34:05,3,0.948,Learn,1673875889166
2023-02-23 23:34:05,3,0.006944444444444444,0.0,0.948,Learn,2023-02-23 23:34:13,3,7.651,Learn,1673875889166
2023-02-23 23:34:13,3,0.125,0.0,7.651,Learn,2023-02-24 18:37:20,1,60.0,Learn,1673875889166
2023-02-24 18:37:20,1,0.0006944444444444445,0.0,60.0,Learn,2023-02-24 18:40:20,3,56.939,Learn,1673875889166
2023-02-24 18:40:20,3,0.006944444444444444,0.0,56.939,Learn,2023-02-24 18:48:21,3,8.858,Learn,1673875889166
2023-02-24 18:48:21,3,0.125,0.0,8.858,Learn,2023-02-25 10:56:59,3,37.774,Learn,1673875889166
2023-02-25 10:56:59,3,1,2.6,37.774,Learn,2023-02-26 11:25:23,3,51.422,Review,1673875889166
2023-02-26 11:25:23,3,3,2.6,51.422,Review,2023-03-01 22:13:55,1,38.424,Review,1673875889166
2023-03-01 22:13:55,1,0.006944444444444444,2.4,38.424,Review,2023-03-01 22:18:58,1,51.555,Relearn,1673875889166
2023-03-01 22:18:58,1,0.006944444444444444,2.4,51.555,Relearn,2023-03-01 22:20:17,3,11.706,Relearn,1673875889166
2023-03-01 22:20:17,3,0.020833333333333332,2.4,11.706,Relearn,2023-03-01 22:58:26,3,23.597,Relearn,1673875889166
2023-03-01 22:58:26,3,0.25,2.4,23.597,Relearn,2023-03-02 07:49:28,3,18.117,Relearn,1673875889166
2023-03-02 07:49:28,3,1,2.4,18.117,Relearn,2023-03-03 20:15:02,3,26.016,Review,1673875889166
2023-03-03 20:15:02,3,3,2.4,26.016,Review,2023-03-06 21:15:15,1,32.424,Review,1673875889166
2023-03-06 21:15:15,1,0.006944444444444444,2.2,32.424,Review,2023-03-06 21:23:32,3,17.859,Relearn,1673875889166
2023-03-06 21:23:32,3,0.020833333333333332,2.2,17.859,Relearn,2023-03-07 08:59:45,3,20.604,Relearn,1673875889166
2023-03-07 08:59:45,3,0.25,2.2,20.604,Relearn,2023-03-07 20:28:21,3,35.385,Relearn,1673875889166
2023-03-07 20:28:21,3,1,2.2,35.385,Relearn,2023-03-08 07:48:50,1,23.856,Review,1673875889166
2023-03-08 07:48:50,1,0.006944444444444444,2.0,23.856,Review,2023-03-08 07:56:33,3,13.978,Relearn,1673875889166
2023-03-08 07:56:33,3,0.020833333333333332,2.0,13.978,Relearn,2023-03-08 08:51:47,3,10.85,Relearn,1673875889166
2023-03-08 08:51:47,3,0.25,2.0,10.85,Relearn,2023-03-08 17:35:23,3,9.565,Relearn,1673875889166
2023-03-08 17:35:23,3,1,2.0,9.565,Relearn,2023-03-09 22:25:21,3,10.436,Review,1673875889166
2023-03-09 22:25:21,3,3,2.0,10.436,Review,2023-03-12 09:33:40,3,12.087,Review,1673875889166
2023-03-12 09:33:40,3,7,2.0,12.087,Review,2023-03-19 11:15:06,3,17.695,Review,1673875889166
2023-03-19 11:15:06,3,15,2.0,17.695,Review,2023-04-03 06:51:05,1,60.0,Review,1673875889166
2023-04-03 06:51:05,1,0.006944444444444444,1.8,60.0,Review,2023-04-03 06:53:03,3,13.338,Relearn,1673875889166
2023-04-03 06:53:03,3,0.020833333333333332,1.8,13.338,Relearn,2023-04-03 07:45:04,3,16.778,Relearn,1673875889166
2023-04-03 07:45:04,3,0.25,1.8,16.778,Relearn,2023-04-04 08:12:48,3,9.482,Relearn,1673875889166
2023-04-04 08:12:48,3,1,1.8,9.482,Relearn,2023-04-05 04:21:19,3,20.291,Review,1673875889166
2023-04-05 04:21:19,3,3,1.8,20.291,Review,2023-04-08 07:23:33,4,11.698,Review,1673875889166
2023-04-08 07:23:33,4,9,1.95,11.698,Review,2023-04-17 06:58:05,3,9.535,Review,1673875889166
2023-04-17 06:58:05,3,19,1.95,9.535,Review,2023-05-06 05:15:02,1,47.989,Review,1673875889166
2023-05-06 05:15:02,1,0.0006944444444444445,1.75,47.989,Review,2023-05-06 05:16:31,3,15.078,Relearn,1673875889166
2023-05-06 05:16:31,3,0.006944444444444444,1.75,15.078,Relearn,2023-05-06 05:29:03,3,16.327,Relearn,1673875889166
2023-05-06 05:29:03,3,0.16666666666666666,1.75,16.327,Relearn,2023-05-06 10:14:01,3,12.051,Relearn,1673875889166
2023-05-06 10:14:01,3,1.0,1.75,12.051,Relearn,2023-05-07 08:43:31,3,8.897,Relearn,1673875889166
2023-05-07 08:43:31,3,1,1.75,8.897,Relearn,2023-05-08 08:05:12,3,12.423,Review,1673875889166
2023-05-08 08:05:12,3,3,1.75,12.423,Review,2023-05-11 06:22:02,3,8.873,Review,1673875889166
2023-05-11 06:22:02,3,5,1.75,8.873,Review,2023-05-16 07:42:16,3,14.864,Review,1673875889166
2023-05-16 07:42:16,3,9,1.75,14.864,Review,2023-05-25 07:42:47,3,12.98,Review,1673875889166
2023-05-25 07:42:47,3,13,1.75,12.98,Review,2023-06-07 07:31:01,1,14.362,Review,1673875889166
2023-04-12 07:03:23,1,0.0006944444444444445,0.0,60.0,Learn,2023-04-12 07:03:56,3,15.533,Learn,1673875889174
2023-04-12 07:03:56,3,0.006944444444444444,0.0,15.533,Learn,2023-04-12 07:05:01,3,12.648,Learn,1673875889174
2023-04-12 07:05:01,3,0.125,0.0,12.648,Learn,2023-04-12 17:56:08,1,58.082,Learn,1673875889174
2023-04-12 17:56:08,1,0.0006944444444444445,0.0,58.082,Learn,2023-04-12 17:56:35,3,26.53,Learn,1673875889174
2023-04-12 17:56:35,3,0.006944444444444444,0.0,26.53,Learn,2023-04-12 17:56:48,3,13.829,Learn,1673875889174
2023-04-12 17:56:48,3,0.125,0.0,13.829,Learn,2023-04-12 21:37:33,1,26.002,Learn,1673875889174
2023-04-12 21:37:33,1,0.0006944444444444445,0.0,26.002,Learn,2023-04-12 21:38:02,3,29.416,Learn,1673875889174
2023-04-12 21:38:02,3,0.006944444444444444,0.0,29.416,Learn,2023-04-12 21:38:10,3,8.454,Learn,1673875889174
2023-04-12 21:38:10,3,0.125,0.0,8.454,Learn,2023-04-13 06:20:36,3,22.133,Learn,1673875889174
2023-04-13 06:20:36,3,1,2.6,22.133,Learn,2023-04-14 07:34:19,3,46.667,Review,1673875889174
2023-04-14 07:34:19,3,3,2.6,46.667,Review,2023-04-17 06:59:47,1,33.572,Review,1673875889174
2023-04-17 06:59:47,1,0.006944444444444444,2.4,33.572,Review,2023-04-17 07:03:32,3,22.412,Relearn,1673875889174
2023-04-17 07:03:32,3,0.020833333333333332,2.4,22.412,Relearn,2023-04-17 07:19:40,3,19.327,Relearn,1673875889174
2023-04-17 07:19:40,3,0.25,2.4,19.327,Relearn,2023-04-17 14:27:56,3,34.29,Relearn,1673875889174
2023-04-17 14:27:56,3,1,2.4,34.29,Relearn,2023-04-18 13:51:50,3,19.005,Review,1673875889174
2023-04-18 13:51:50,3,3,2.4,19.005,Review,2023-04-21 07:32:58,3,39.862,Review,1673875889174
2023-04-21 07:32:58,3,5,2.4,39.862,Review,2023-04-26 05:50:30,1,60.0,Review,1673875889174
2023-04-26 05:50:30,1,0.006944444444444444,2.2,60.0,Review,2023-04-26 06:05:51,3,60.0,Relearn,1673875889174
2023-04-26 06:05:51,3,0.020833333333333332,2.2,60.0,Relearn,2023-04-27 03:40:05,3,45.319,Relearn,1673875889174
2023-04-27 03:40:05,3,0.25,2.2,45.319,Relearn,2023-04-27 07:14:14,3,13.457,Relearn,1673875889174
2023-04-27 07:14:14,3,1,2.2,13.457,Relearn,2023-04-28 07:54:34,3,13.389,Review,1673875889174
2023-04-28 07:54:34,3,3,2.2,13.389,Review,2023-05-01 07:53:29,3,16.327,Review,1673875889174
2023-05-01 07:53:29,3,5,2.2,16.327,Review,2023-05-06 05:31:00,1,60.0,Review,1673875889174
2023-05-06 05:31:00,1,0.0006944444444444445,2.0,60.0,Review,2023-05-06 05:32:40,4,13.565,Relearn,1673875889174
2023-05-06 05:32:40,4,2,2.0,13.565,Relearn,2023-05-08 07:56:14,3,22.754,Review,1673875889174
2023-05-08 07:56:14,3,5,2.0,22.754,Review,2023-05-13 21:27:59,4,22.309,Review,1673875889174
2023-05-13 21:27:59,4,15,2.15,22.309,Review,2023-05-28 06:50:10,1,60.0,Review,1673875889174
2023-05-17 09:33:28,1,0.006944444444444444,0.0,60.0,Learn,2023-05-17 09:54:43,3,15.918,Learn,1673875889203
2023-05-17 09:54:43,3,0.16666666666666666,0.0,15.918,Learn,2023-05-17 21:04:36,1,60.0,Learn,1673875889203
2023-05-17 21:04:36,1,0.006944444444444444,0.0,60.0,Learn,2023-05-18 06:47:22,3,56.088,Learn,1673875889203
2023-05-18 06:47:22,3,0.16666666666666666,0.0,56.088,Learn,2023-05-18 17:40:23,1,15.662,Learn,1673875889203
2023-05-18 17:40:23,1,0.006944444444444444,0.0,15.662,Learn,2023-05-18 21:37:52,1,18.594,Learn,1673875889203
2023-05-18 21:37:52,1,0.006944444444444444,0.0,18.594,Learn,2023-05-19 03:12:03,3,15.376,Learn,1673875889203
2023-05-19 03:12:03,3,0.16666666666666666,0.0,15.376,Learn,2023-05-19 05:48:46,3,18.574,Learn,1673875889203
2023-05-19 05:48:46,3,1,2.6,18.574,Learn,2023-05-20 17:32:18,3,21.663,Review,1673875889203
2023-05-20 17:32:18,3,3,2.6,21.663,Review,2023-05-23 06:29:24,1,60.0,Review,1673875889203
2023-05-23 06:29:24,1,0.0006944444444444445,2.4,60.0,Review,2023-05-23 06:31:07,1,0.736,Relearn,1673875889203
2023-05-23 06:31:07,1,0.0006944444444444445,2.4,0.736,Relearn,2023-05-23 06:32:42,3,11.453,Relearn,1673875889203
2023-05-23 06:32:42,3,0.006944444444444444,2.4,11.453,Relearn,2023-05-23 06:59:43,3,17.431,Relearn,1673875889203
2023-05-23 06:59:43,3,0.16666666666666666,2.4,17.431,Relearn,2023-05-23 21:14:27,3,15.291,Relearn,1673875889203
2023-05-23 21:14:27,3,1.0,2.4,15.291,Relearn,2023-05-24 06:45:42,3,9.354,Relearn,1673875889203
2023-05-24 06:45:42,3,1,2.4,9.354,Relearn,2023-05-25 07:40:38,3,10.814,Review,1673875889203
2023-05-25 07:40:38,3,3,2.4,10.814,Review,2023-05-28 06:36:14,3,14.235,Review,1673875889203
2023-05-28 06:36:14,3,8,2.4,14.235,Review,2023-06-05 06:34:22,3,19.872,Review,1673875889203
2023-06-05 06:34:22,3,20,2.4,19.872,Review,2023-06-25 13:47:56,1,15.46,Review,1673875889203
2023-06-25 13:47:56,1,0.0006944444444444445,2.2,15.46,Review,2023-06-25 13:54:16,3,34.686,Relearn,1673875889203
2023-06-25 13:54:16,3,0.006944444444444444,2.2,34.686,Relearn,2023-06-25 14:08:09,3,60.0,Relearn,1673875889203
2023-06-25 14:08:09,3,0.16666666666666666,2.2,60.0,Relearn,2023-06-25 21:26:18,3,8.203,Relearn,1673875889203
2023-06-25 21:26:18,3,1,2.2,8.203,Relearn,2023-06-26 07:58:29,3,8.693,Review,1673875889203
2023-06-26 07:58:29,3,3,2.2,8.693,Review,2023-06-26 12:05:31,3,7.921,Review,1673875889203
2023-06-26 12:05:31,3,3,2.2,7.921,Review,2023-06-29 05:54:15,3,11.369,Review,1673875889203
2023-04-01 11:52:32,1,0.0006944444444444445,0.0,60.0,Learn,2023-04-01 11:53:19,1,24.273,Learn,1673875889219
2023-04-01 11:53:19,1,0.0006944444444444445,0.0,24.273,Learn,2023-04-01 11:54:08,3,16.574,Learn,1673875889219
2023-04-01 11:54:08,3,0.006944444444444444,0.0,16.574,Learn,2023-04-01 11:55:27,3,10.886,Learn,1673875889219
2023-04-01 11:55:27,3,0.125,0.0,10.886,Learn,2023-04-01 15:29:20,3,22.634,Learn,1673875889219
2023-04-01 15:29:20,3,1,2.6,22.634,Learn,2023-04-02 07:25:17,3,18.621,Review,1673875889219
2023-04-02 07:25:17,3,3,2.6,18.621,Review,2023-04-05 04:26:22,1,60.0,Review,1673875889219
2023-04-05 04:26:22,1,0.006944444444444444,2.4,60.0,Review,2023-04-05 04:28:32,1,13.886,Relearn,1673875889219
2023-04-05 04:28:32,1,0.006944444444444444,2.4,13.886,Relearn,2023-04-05 04:28:53,3,8.792,Relearn,1673875889219
2023-04-05 04:28:53,3,0.020833333333333332,2.4,8.792,Relearn,2023-04-05 04:47:05,1,16.357,Relearn,1673875889219
2023-04-05 04:47:05,1,0.006944444444444444,2.4,16.357,Relearn,2023-04-05 04:47:18,3,12.71,Relearn,1673875889219
2023-04-05 04:47:18,3,0.020833333333333332,2.4,12.71,Relearn,2023-04-05 05:01:34,3,13.945,Relearn,1673875889219
2023-04-05 05:01:34,3,0.25,2.4,13.945,Relearn,2023-04-06 00:13:19,3,14.787,Relearn,1673875889219
2023-04-06 00:13:19,3,1,2.4,14.787,Relearn,2023-04-06 07:23:15,3,52.134,Review,1673875889219
2023-04-06 07:23:15,3,3,2.4,52.134,Review,2023-04-09 09:05:26,3,10.854,Review,1673875889219
2023-04-09 09:05:26,3,6,2.4,10.854,Review,2023-04-15 04:29:26,3,9.896,Review,1673875889219
2023-04-15 04:29:26,3,14,2.4,9.896,Review,2023-04-29 10:09:11,1,20.491,Review,1673875889219
2023-04-29 10:09:11,1,0.006944444444444444,2.2,20.491,Review,2023-04-29 10:12:34,3,43.902,Relearn,1673875889219
2023-04-29 10:12:34,3,0.020833333333333332,2.2,43.902,Relearn,2023-04-29 10:24:29,3,9.555,Relearn,1673875889219
2023-04-29 10:24:29,3,0.25,2.2,9.555,Relearn,2023-04-30 07:46:10,3,37.011,Relearn,1673875889219
2023-04-30 07:46:10,3,1,2.2,37.011,Relearn,2023-05-01 07:55:44,3,10.276,Review,1673875889219
2023-05-01 07:55:44,3,3,2.2,10.276,Review,2023-05-04 07:34:03,3,9.692,Review,1673875889219
2023-05-04 07:34:03,3,5,2.2,9.692,Review,2023-05-09 08:03:40,4,8.811,Review,1673875889219
2023-05-09 08:03:40,4,17,2.35,8.811,Review,2023-05-26 06:59:20,3,22.579,Review,1673875889219
2023-05-26 06:59:20,3,35,2.35,22.579,Review,2023-06-30 07:49:58,1,42.971,Review,1673875889219
2023-06-30 07:49:58,1,0.0006944444444444445,2.15,42.971,Review,2023-06-30 07:52:02,3,9.234,Relearn,1673875889219
2023-06-30 07:52:02,3,0.006944444444444444,2.15,9.234,Relearn,2023-06-30 08:04:37,3,7.069,Relearn,1673875889219
2023-06-30 08:04:37,3,0.041666666666666664,2.15,7.069,Relearn,2023-06-30 09:02:27,3,14.504,Relearn,1673875889219
2023-06-30 09:02:27,3,0.041666666666666664,2.15,14.504,Relearn,2023-06-30 10:14:41,3,5.377,Relearn,1673875889219
2023-06-30 10:14:41,3,0.041666666666666664,2.15,5.377,Relearn,2023-06-30 13:54:45,3,5.791,Relearn,1673875889219
2023-06-30 13:54:45,3,1,2.15,5.791,Relearn,2023-07-01 06:51:35,4,6.681,Review,1673875889219
2023-05-16 07:44:48,1,0.006944444444444444,0.0,60.0,Learn,2023-05-16 08:14:31,3,33.198,Learn,1673875889229
2023-05-16 08:14:31,3,0.16666666666666666,0.0,33.198,Learn,2023-05-16 22:46:04,1,19.555,Learn,1673875889229
2023-05-16 22:46:04,1,0.006944444444444444,0.0,19.555,Learn,2023-05-16 23:15:20,1,60.0,Learn,1673875889229
2023-05-16 23:15:20,1,0.006944444444444444,0.0,60.0,Learn,2023-05-16 23:24:47,3,10.916,Learn,1673875889229
2023-05-16 23:24:47,3,0.16666666666666666,0.0,10.916,Learn,2023-05-17 09:27:04,3,60.0,Learn,1673875889229
2023-05-17 09:27:04,3,1,2.6,60.0,Learn,2023-05-18 06:51:43,1,30.524,Review,1673875889229
2023-05-18 06:51:43,1,0.0006944444444444445,2.4,30.524,Review,2023-05-18 06:53:21,3,13.871,Relearn,1673875889229
2023-05-18 06:53:21,3,0.006944444444444444,2.4,13.871,Relearn,2023-05-18 07:10:01,3,9.699,Relearn,1673875889229
2023-05-18 07:10:01,3,0.16666666666666666,2.4,9.699,Relearn,2023-05-18 17:42:03,3,10.194,Relearn,1673875889229
2023-05-18 17:42:03,3,1.0,2.4,10.194,Relearn,2023-05-19 05:49:02,3,15.654,Relearn,1673875889229
2023-05-19 05:49:02,3,1,2.4,15.654,Relearn,2023-05-20 17:35:26,3,20.961,Review,1673875889229
2023-05-20 17:35:26,3,3,2.4,20.961,Review,2023-05-23 06:31:42,3,14.844,Review,1673875889229
2023-05-23 06:31:42,3,8,2.4,14.844,Review,2023-05-31 05:34:35,1,54.934,Review,1673875889229
2023-05-31 05:34:35,1,0.0006944444444444445,2.2,54.934,Review,2023-05-31 05:38:20,3,10.806,Relearn,1673875889229
2023-05-31 05:38:20,3,0.006944444444444444,2.2,10.806,Relearn,2023-05-31 05:56:49,3,10.638,Relearn,1673875889229
2023-05-31 05:56:49,3,0.16666666666666666,2.2,10.638,Relearn,2023-05-31 20:38:50,3,8.433,Relearn,1673875889229
2023-05-31 20:38:50,3,1.0,2.2,8.433,Relearn,2023-06-01 08:27:15,3,10.542,Relearn,1673875889229
2023-06-01 08:27:15,3,1,2.2,10.542,Relearn,2023-06-02 06:09:18,3,9.138,Review,1673875889229
2023-06-02 06:09:18,3,3,2.2,9.138,Review,2023-06-05 05:52:45,1,60.0,Review,1673875889229
2023-06-05 05:52:45,1,0.0006944444444444445,2.0,60.0,Review,2023-06-05 05:54:05,3,13.603,Relearn,1673875889229
2023-06-05 05:54:05,3,0.006944444444444444,2.0,13.603,Relearn,2023-06-05 06:21:26,3,7.083,Relearn,1673875889229
2023-06-05 06:21:26,3,0.16666666666666666,2.0,7.083,Relearn,2023-06-05 16:31:12,3,8.65,Relearn,1673875889229
2023-06-05 16:31:12,3,1.0,2.0,8.65,Relearn,2023-06-06 05:43:00,3,7.349,Relearn,1673875889229
2023-06-06 05:43:00,3,1.0,2.0,7.349,Relearn,2023-06-07 07:39:49,3,8.76,Relearn,1673875889229
2023-06-07 07:39:49,3,1,2.0,8.76,Relearn,2023-06-08 09:28:46,3,10.435,Review,1673875889229
2023-06-08 09:28:46,3,3,2.0,10.435,Review,2023-06-11 04:45:53,3,11.991,Review,1673875889229
2023-06-11 04:45:53,3,6,2.0,11.991,Review,2023-06-17 04:37:55,3,27.203,Review,1673875889229
2023-06-17 04:37:55,3,12,2.0,27.203,Review,2023-06-29 05:49:17,3,22.757,Review,1673875889229
2023-02-04 15:01:27,1,0.0006944444444444445,0.0,41.758,Learn,2023-02-04 15:01:59,1,19.07,Learn,1673875889231
2023-02-04 15:01:59,1,0.0006944444444444445,0.0,19.07,Learn,2023-02-04 15:02:25,1,14.805,Learn,1673875889231
2023-02-04 15:02:25,1,0.0006944444444444445,0.0,14.805,Learn,2023-02-04 15:03:00,3,14.97,Learn,1673875889231
2023-02-04 15:03:00,3,0.006944444444444444,0.0,14.97,Learn,2023-02-04 15:05:26,3,11.002,Learn,1673875889231
2023-02-04 15:05:26,3,0.125,0.0,11.002,Learn,2023-02-05 07:19:26,1,25.829,Learn,1673875889231
2023-02-05 07:19:26,1,0.0006944444444444445,0.0,25.829,Learn,2023-02-05 07:21:11,3,9.391,Learn,1673875889231
2023-02-05 07:21:11,3,0.006944444444444444,0.0,9.391,Learn,2023-02-05 07:26:21,3,14.99,Learn,1673875889231
2023-02-05 07:26:21,3,0.125,0.0,14.99,Learn,2023-02-05 15:09:55,3,10.284,Learn,1673875889231
2023-02-05 15:09:55,3,1,2.6,10.284,Learn,2023-02-06 19:45:46,3,17.928,Review,1673875889231
2023-02-06 19:45:46,3,3,2.6,17.928,Review,2023-02-10 01:37:12,3,21.166,Review,1673875889231
2023-02-10 01:37:12,3,8,2.6,21.166,Review,2023-02-17 06:12:18,1,33.507,Review,1673875889231
2023-02-17 06:12:18,1,0.006944444444444444,2.4,33.507,Review,2023-02-17 06:16:28,3,10.382,Relearn,1673875889231
2023-02-17 06:16:28,3,0.020833333333333332,2.4,10.382,Relearn,2023-02-17 22:56:48,3,16.691,Relearn,1673875889231
2023-02-17 22:56:48,3,0.25,2.4,16.691,Relearn,2023-02-18 10:01:28,3,13.519,Relearn,1673875889231
2023-02-18 10:01:28,3,1,2.4,13.519,Relearn,2023-02-19 12:14:06,3,21.183,Review,1673875889231
2023-02-19 12:14:06,3,3,2.4,21.183,Review,2023-02-22 20:34:18,3,10.263,Review,1673875889231
2023-02-22 20:34:18,3,8,2.4,10.263,Review,2023-03-02 07:44:09,3,22.077,Review,1673875889231
2023-03-02 07:44:09,3,19,2.4,22.077,Review,2023-03-21 08:42:40,1,22.772,Review,1673875889231
2023-03-21 08:42:40,1,0.006944444444444444,2.2,22.772,Review,2023-03-21 09:06:14,3,9.797,Relearn,1673875889231
2023-03-21 09:06:14,3,0.020833333333333332,2.2,9.797,Relearn,2023-03-21 21:54:58,3,9.211,Relearn,1673875889231
2023-03-21 21:54:58,3,0.25,2.2,9.211,Relearn,2023-03-22 06:32:26,3,6.871,Relearn,1673875889231
2023-03-22 06:32:26,3,1,2.2,6.871,Relearn,2023-03-23 06:59:41,1,38.775,Review,1673875889231
2023-03-23 06:59:41,1,0.006944444444444444,2.0,38.775,Review,2023-03-23 07:01:41,3,9.826,Relearn,1673875889231
2023-03-23 07:01:41,3,0.020833333333333332,2.0,9.826,Relearn,2023-03-23 16:55:09,3,7.615,Relearn,1673875889231
2023-03-23 16:55:09,3,0.25,2.0,7.615,Relearn,2023-03-24 05:06:27,3,10.369,Relearn,1673875889231
2023-03-24 05:06:27,3,1,2.0,10.369,Relearn,2023-03-25 11:43:46,3,7.73,Review,1673875889231
2023-03-25 11:43:46,3,3,2.0,7.73,Review,2023-03-28 21:56:35,3,43.293,Review,1673875889231
2023-03-28 21:56:35,3,7,2.0,43.293,Review,2023-04-04 08:15:24,3,8.047,Review,1673875889231
2023-04-04 08:15:24,3,14,2.0,8.047,Review,2023-04-18 13:46:30,1,22.243,Review,1673875889231
2023-04-18 13:46:30,1,0.006944444444444444,1.8,22.243,Review,2023-04-18 13:53:45,3,7.686,Relearn,1673875889231
2023-04-18 13:53:45,3,0.020833333333333332,1.8,7.686,Relearn,2023-04-18 20:48:48,3,12.004,Relearn,1673875889231
2023-04-18 20:48:48,3,0.25,1.8,12.004,Relearn,2023-04-19 07:43:57,3,8.758,Relearn,1673875889231
2023-04-19 07:43:57,3,1,1.8,8.758,Relearn,2023-04-20 04:39:06,3,10.459,Review,1673875889231
2023-04-20 04:39:06,3,3,1.8,10.459,Review,2023-04-23 12:16:05,3,8.499,Review,1673875889231
2023-04-23 12:16:05,3,5,1.8,8.499,Review,2023-04-28 07:54:21,3,8.615,Review,1673875889231
2023-04-28 07:54:21,3,10,1.8,8.615,Review,2023-05-08 07:59:09,1,13.18,Review,1673875889231
2023-05-08 07:59:09,1,0.0006944444444444445,1.6,13.18,Review,2023-05-08 08:01:07,3,10.602,Relearn,1673875889231
2023-05-08 08:01:07,3,0.006944444444444444,1.6,10.602,Relearn,2023-05-08 08:12:00,3,8.289,Relearn,1673875889231
2023-05-08 08:12:00,3,0.16666666666666666,1.6,8.289,Relearn,2023-05-08 15:59:55,3,9.529,Relearn,1673875889231
2023-05-08 15:59:55,3,1.0,1.6,9.529,Relearn,2023-05-09 08:13:49,3,8.898,Relearn,1673875889231
2023-05-09 08:13:49,3,1,1.6,8.898,Relearn,2023-05-10 07:25:25,3,7.156,Review,1673875889231
2023-05-10 07:25:25,3,3,1.6,7.156,Review,2023-05-13 21:26:18,4,8.675,Review,1673875889231
2023-05-13 21:26:18,4,7,1.75,8.675,Review,2023-05-20 17:31:57,3,7.976,Review,1673875889231
2023-05-20 17:31:57,3,10,1.75,7.976,Review,2023-05-30 04:58:22,3,10.683,Review,1673875889231
2023-05-30 04:58:22,3,18,1.75,10.683,Review,2023-06-17 04:37:27,4,8.26,Review,1673875889231
2023-05-06 05:59:34,1,0.006944444444444444,0.0,5.21,Learn,2023-05-06 06:38:00,1,60.0,Learn,1673875889283
2023-05-06 06:38:00,1,0.006944444444444444,0.0,60.0,Learn,2023-05-06 10:11:50,1,60.0,Learn,1673875889283
2023-05-06 10:11:50,1,0.006944444444444444,0.0,60.0,Learn,2023-05-06 11:21:55,3,60.0,Learn,1673875889283
2023-05-06 11:21:55,3,0.16666666666666666,0.0,60.0,Learn,2023-05-06 16:29:28,3,60.0,Learn,1673875889283
2023-05-06 16:29:28,3,1,2.6,60.0,Learn,2023-05-07 08:20:56,3,60.0,Review,1673875889283
2023-05-07 08:20:56,3,3,2.6,60.0,Review,2023-05-10 07:24:42,1,60.0,Review,1673875889283
2023-05-10 07:24:42,1,0.0006944444444444445,2.4,60.0,Review,2023-05-10 07:26:58,3,38.533,Relearn,1673875889283
2023-05-10 07:26:58,3,0.006944444444444444,2.4,38.533,Relearn,2023-05-10 07:44:49,1,31.464,Relearn,1673875889283
2023-05-10 07:44:49,1,0.0006944444444444445,2.4,31.464,Relearn,2023-05-10 07:45:36,3,27.122,Relearn,1673875889283
2023-05-10 07:45:36,3,0.006944444444444444,2.4,27.122,Relearn,2023-05-10 08:06:26,3,22.047,Relearn,1673875889283
2023-05-10 08:06:26,3,0.16666666666666666,2.4,22.047,Relearn,2023-05-10 18:41:38,3,44.318,Relearn,1673875889283
2023-05-10 18:41:38,3,1.0,2.4,44.318,Relearn,2023-05-11 06:49:19,3,28.363,Relearn,1673875889283
2023-05-11 06:49:19,3,1,2.4,28.363,Relearn,2023-05-13 15:29:40,3,60.0,Review,1673875889283
2023-05-13 15:29:40,3,3,2.4,60.0,Review,2023-05-16 07:37:59,1,60.0,Review,1673875889283
2023-05-16 07:37:59,1,0.0006944444444444445,2.2,60.0,Review,2023-05-16 07:39:45,3,35.391,Relearn,1673875889283
2023-05-16 07:39:45,3,0.006944444444444444,2.2,35.391,Relearn,2023-05-16 08:13:06,3,25.561,Relearn,1673875889283
2023-05-16 08:13:06,3,0.16666666666666666,2.2,25.561,Relearn,2023-05-16 22:45:14,3,60.0,Relearn,1673875889283
2023-05-16 22:45:14,3,1.0,2.2,60.0,Relearn,2023-05-17 09:31:31,3,60.0,Relearn,1673875889283
2023-05-17 09:31:31,3,1,2.2,60.0,Relearn,2023-05-18 06:56:36,3,50.262,Review,1673875889283
2023-05-18 06:56:36,3,3,2.2,50.262,Review,2023-05-21 07:59:07,3,60.0,Review,1673875889283
2023-05-21 07:59:07,3,5,2.2,60.0,Review,2023-05-26 06:50:40,3,60.0,Review,1673875889283
2023-05-26 06:50:40,3,12,2.2,60.0,Review,2023-06-07 07:22:29,2,60.0,Review,1673875889283
2023-06-07 07:22:29,2,13,2.05,60.0,Review,2023-06-20 09:41:25,1,60.0,Review,1673875889283
2023-06-20 09:41:25,1,0.0006944444444444445,1.85,60.0,Review,2023-06-20 09:44:31,3,21.176,Relearn,1673875889283
2023-06-20 09:44:31,3,0.006944444444444444,1.85,21.176,Relearn,2023-06-20 10:52:47,3,21.8,Relearn,1673875889283
2023-06-20 10:52:47,3,0.16666666666666666,1.85,21.8,Relearn,2023-06-20 19:13:23,3,39.438,Relearn,1673875889283
2023-06-20 19:13:23,3,1,1.85,39.438,Relearn,2023-06-21 08:03:39,3,43.805,Review,1673875889283
2023-06-21 08:03:39,3,3,1.85,43.805,Review,2023-06-24 11:14:30,1,40.984,Review,1673875889283
